"x","y","frame_number","sequence_id","sequence_annotation","number_of_points","filename","file_last_mod_date","species","group_id","sequence_id_original","Directory","CreateDate","ImageHeight","ImageWidth","TimeOfDay","xdim","ydim","radius","angle","frame_count","pixdiff","dist","timediff","time","speed","frames"
487.634614983097,1001.73488593031,20,14,"Fox",9,"D:/Survey_xxx/DeploymentImages/05/IMG_2163.JPG","Tue Oct 03 2017 21:42:22 GMT+0100 (British Summer Time)","Fox","05",5,"D:/Survey_xxx/DeploymentImages/05","2017:10:03 21:42:22",1536,2048,0.904421296296296,2048,1536,7.14447836676005,-0.170544854922745,1,1004.66275364138,3.85206444587466,6,33.5029288702929,0.114976946069043,9
1193.46570172542,828.699966484406,1,15,"Hedgehog",39,"D:/Survey_xxx/DeploymentImages/06/IMG_0092.JPG","Tue May 28 2019 20:27:07 GMT+0100 (British Summer Time)","Hedgehog","06",0,"D:/Survey_xxx/DeploymentImages/06","2017:10:06 22:27:40",1536,2048,0.93587962962963,2048,1536,3.30822864015548,0.053883983423413,1,2431.83597079128,2.8414513872609,118,118,0.024080096502211,39
1184.92976067593,850.036310621898,41,16,"Hedgehog",14,"D:/Survey_xxx/DeploymentImages/06/IMG_0152.JPG","Tue May 28 2019 20:27:06 GMT+0100 (British Summer Time)","Hedgehog","06",1,"D:/Survey_xxx/DeploymentImages/06","2017:10:07 22:17:48",1536,2048,0.929027777777778,2048,1536,3.13485650106545,0.0511698619148642,1,951.334836954296,1.79310540800348,9,9,0.199233934222609,14
1058.14060614893,814.983478738394,56,17,"Hedgehog",25,"D:/Survey_xxx/DeploymentImages/06/IMG_0171.JPG","Tue May 28 2019 20:27:06 GMT+0100 (British Summer Time)","Hedgehog","06",2,"D:/Survey_xxx/DeploymentImages/06","2017:10:07 22:51:43",1536,2048,0.952581018518519,2048,1536,3.33403606027514,0.0108554818884521,1,2588.52301096168,2.87632521337008,102,102,0.0281992667977459,25
1110.73643037104,828.387060528533,81,18,"Fox",5,"D:/Survey_xxx/DeploymentImages/06/IMG_0201.JPG","Tue May 28 2019 20:27:07 GMT+0100 (British Summer Time)","Fox","06",3,"D:/Survey_xxx/DeploymentImages/06","2017:10:10 01:05:22",1536,2048,0.0453935185185185,2048,1536,3.25755984113906,0.0275790577605596,1,1219.89378300702,1.92171256801919,2,16.7514644351464,0.114719078768255,5
2216.00738520964,1507.05888870013,87,19,"Fox",9,"D:/Survey_xxx/DeploymentImages/06/IMG_0211.JPG","Tue May 28 2019 20:27:03 GMT+0100 (British Summer Time)","Fox","06",4,"D:/Survey_xxx/DeploymentImages/06","2017:10:10 01:44:47",1536,2048,0.0727662037037037,2048,1536,1.32183311847342,0.379015373206855,1,1697.02838300541,1.82311155322198,5,33.5029288702929,0.0544164828179704,9
2006.39647923086,1135.47516571972,96,20,"Fox",5,"D:/Survey_xxx/DeploymentImages/06/IMG_0221.JPG","Tue May 28 2019 20:27:08 GMT+0100 (British Summer Time)","Fox","06",5,"D:/Survey_xxx/DeploymentImages/06","2017:10:12 03:06:38",1536,2048,0.129606481481481,2048,1536,2.05433702449393,0.312366662180786,1,384.308068700563,1.09142910013302,3,16.7514644351464,0.0651542499080309,5
1179.88862398796,873.709650244351,102,21,"Hedgehog",19,"D:/Survey_xxx/DeploymentImages/06/IMG_0231.JPG","Tue May 28 2019 20:27:08 GMT+0100 (British Summer Time)","Hedgehog","06",6,"D:/Survey_xxx/DeploymentImages/06","2017:10:12 22:12:06",1536,2048,0.925069444444444,2048,1536,2.9649153816226,0.0495669621955487,1,1843.24885415874,2.21359662124065,12,12,0.184466385103388,19
286.199833900901,1514.87762797837,121,22,"Fox",2,"D:/Survey_xxx/DeploymentImages/06/IMG_0261.JPG","Tue May 28 2019 20:27:06 GMT+0100 (British Summer Time)","Fox","06",7,"D:/Survey_xxx/DeploymentImages/06","2017:10:16 06:17:33",1536,2048,0.2621875,2048,1536,1.13936220317071,-0.234593853004483,1,629.389760269645,0.457829142965758,2,4.18786610878661,0.109322774671612,2
1552.87990592897,940.236287750109,0,23,"Fox",6,"D:/Survey_xxx/DeploymentImages/07/IMG_0091.JPG","Tue May 28 2019 20:29:27 GMT+0100 (British Summer Time)","Fox","07",0,"D:/Survey_xxx/DeploymentImages/07","2017:10:17 05:32:09",1536,2048,0.230659722222222,2048,1536,8.31936977966242,0.168164742445802,1,1731.49779956934,5.56087457052527,3,20.9393305439331,0.265570790759425,6
1507.64767719606,1021.70152882074,8,25,"Hedgehog",5,"D:/Survey_xxx/DeploymentImages/07/IMG_5291.JPG","Tue May 28 2019 20:27:58 GMT+0100 (British Summer Time)","Hedgehog","07",2,"D:/Survey_xxx/DeploymentImages/07","2017:10:28 03:28:10",1536,2048,0.144560185185185,2048,1536,6.29787367613547,0.153782524460495,1,1439.90596225539,2.79042945585638,3,16.7514644351464,0.166578239571804,5
1534.33554740381,1067.7705375099,13,26,"Fox",3,"D:/Survey_xxx/DeploymentImages/07/IMG_5331.JPG","Tue May 28 2019 20:29:14 GMT+0100 (British Summer Time)","Fox","07",3,"D:/Survey_xxx/DeploymentImages/07","2017:10:28 06:11:35",1536,2048,0.258043981481481,2048,1536,5.42855676998781,0.16226830501219,1,1350.01148262323,5.16432439563227,2,8.37573221757322,0.616581841620598,3
532.227170138889,1162.14322916667,0,28,"Hedgehog",9,"D:/Survey_xxx/DeploymentImages/08/IMG_0071.JPG","Tue May 28 2019 20:30:12 GMT+0100 (British Summer Time)","Hedgehog","08",0,"D:/Survey_xxx/DeploymentImages/08","2017:10:05 23:58:06",1536,2048,0.998680555555555,2048,1536,1.81590467869145,-0.156366030072892,1,796.021133178509,6.13351920251762,5,33.5029288702929,0.183074119467693,9
888.006495592492,1662.28793041454,0,29,"Fox",10,"D:/Survey_xxx/DeploymentImages/09/IMG_0021.JPG","Tue May 28 2019 20:30:16 GMT+0100 (British Summer Time)","Fox","09",0,"D:/Survey_xxx/DeploymentImages/09","2017:10:24 19:20:09",1536,2048,0.805659722222222,2048,1536,1.9780770343533,-0.0432410314451653,1,1467.37815619708,3.37689614737997,8,37.6907949790795,0.0895947180008896,10
523.653303708977,981.404985161065,10,30,"Hedgehog",13,"D:/Survey_xxx/DeploymentImages/09/IMG_0051.JPG","Tue May 28 2019 20:30:16 GMT+0100 (British Summer Time)","Hedgehog","09",1,"D:/Survey_xxx/DeploymentImages/09","2017:10:26 03:51:32",1536,2048,0.160787037037037,2048,1536,3.15013789341266,-0.159092210485094,1,1106.02769891612,1.60863433193832,9,9,0.178737147993147,13
1578.00524901302,1505.48516429941,24,31,"Hedgehog",29,"D:/Survey_xxx/DeploymentImages/09/IMG_0071.JPG","Tue May 28 2019 20:30:16 GMT+0100 (British Summer Time)","Hedgehog","09",2,"D:/Survey_xxx/DeploymentImages/09","2017:10:28 03:10:29",1536,2048,0.132280092592593,2048,1536,2.34049419455163,0.17615369570575,1,2376.06667964174,2.82416852585096,21,21,0.134484215516712,29
301.958797756562,946.205266610991,54,32,"Hedgehog",30,"D:/Survey_xxx/DeploymentImages/09/IMG_0101.JPG","Tue May 28 2019 20:30:16 GMT+0100 (British Summer Time)","Hedgehog","09",3,"D:/Survey_xxx/DeploymentImages/09","2017:10:28 03:11:13",1536,2048,0.132789351851852,2048,1536,3.15569541930181,-0.229583070654291,1,1435.29655878402,2.81796157987077,21,21,0.134188646660513,30
1000.48753954812,928.143750771637,85,33,"Hedgehog",13,"D:/Survey_xxx/DeploymentImages/09/IMG_0141.JPG","Tue May 28 2019 20:30:17 GMT+0100 (British Summer Time)","Hedgehog","09",4,"D:/Survey_xxx/DeploymentImages/09","2017:10:29 20:36:00",1536,2048,0.858333333333333,2048,1536,3.57267365664613,-0.00747611473196675,1,1125.68919811934,1.83469662789821,10,10,0.183469662789821,13
1330.96702417512,711.756542235521,0,34,"Hedgehog",9,"D:/Survey_xxx/DeploymentImages/10/IMG_0501.JPG","Fri Sep 29 2017 03:18:32 GMT+0100 (British Summer Time)","Hedgehog","10",0,"D:/Survey_xxx/DeploymentImages/10","2017:09:29 03:18:33",1080,1920,0.137881944444444,1920,1080,4.24399704919387,0.125817748545076,1,273.134289005301,1.01073620371378,5,33.5029288702929,0.0301685923528316,9
924.307262703865,582.707712250578,27,35,"Fox",4,"D:/Survey_xxx/DeploymentImages/10/IMG_0941.JPG","Fri Sep 29 2017 23:42:36 GMT+0100 (British Summer Time)","Fox","10",1,"D:/Survey_xxx/DeploymentImages/10","2017:09:29 23:42:37",1080,1920,0.987928240740741,1920,1080,10.4193854439722,-0.0121056038767765,1,846.425942176434,5.16537555207717,2,12.5635983263598,0.411138227910362,4
1481.91793730897,720.176997734999,31,36,"Hedgehog",9,"D:/Survey_xxx/DeploymentImages/10/IMG_0951.JPG","Sat Sep 30 2017 03:04:50 GMT+0100 (British Summer Time)","Hedgehog","10",2,"D:/Survey_xxx/DeploymentImages/10","2017:09:30 03:04:50",1080,1920,0.128356481481481,1920,1080,3.93307802827898,0.177014493251847,1,196.473213831098,0.298256115976081,4,33.5029288702929,0.00890238931440247,9
772.689984493976,586.744298030775,41,37,"Fox",6,"D:/Survey_xxx/DeploymentImages/10/IMG_0961.JPG","Sat Sep 30 2017 06:06:50 GMT+0100 (British Summer Time)","Fox","10",3,"D:/Survey_xxx/DeploymentImages/10","2017:09:30 06:06:51",1080,1920,0.254756944444444,1920,1080,11.3926689364412,-0.0635283539913405,1,1053.30838296102,4.35614695443655,3,20.9393305439331,0.208036591489726,6
759.098492940981,617.877566737903,48,38,"Fox",4,"D:/Survey_xxx/DeploymentImages/10/IMG_0991.JPG","Sat Sep 30 2017 06:35:08 GMT+0100 (British Summer Time)","Fox","10",4,"D:/Survey_xxx/DeploymentImages/10","2017:09:30 06:35:09",1080,1920,0.274409722222222,1920,1080,8.85543198047392,-0.0681380652463227,1,1191.01322430002,4.50257085974272,2,12.5635983263598,0.358382267785164,4
726.200821805052,647.159854931169,52,39,"Fox",9,"D:/Survey_xxx/DeploymentImages/10/IMG_2171.JPG","Sat Sep 30 2017 22:32:18 GMT+0100 (British Summer Time)","Fox","10",5,"D:/Survey_xxx/DeploymentImages/10","2017:09:30 22:32:18",1080,1920,0.939097222222222,1920,1080,7.40516312711323,-0.0792956901697311,1,1079.6524705789,5.06973139229846,5,33.5029288702929,0.151322035512955,9
53.6302544247028,1006.47228299366,61,40,"Hedgehog",9,"D:/Survey_xxx/DeploymentImages/10/IMG_2181.JPG","Sun Oct 01 2017 00:41:30 GMT+0100 (British Summer Time)","Hedgehog","10",6,"D:/Survey_xxx/DeploymentImages/10","2017:10:01 00:41:30",1080,1920,0.0288194444444444,1920,1080,2.5916570032629,-0.307405761984452,1,71.7291070626936,0.285347129668136,5,33.5029288702929,0.00851708012672151,9
202.495433115376,1279.99641843923,0,46,"Fox",10,"D:/Survey_xxx/DeploymentImages/11/IMG_0241.JPG","Sat Oct 14 2017 00:35:16 GMT+0100 (British Summer Time)","Fox","11",0,"D:/Survey_xxx/DeploymentImages/11","2017:10:14 00:35:16",1536,2048,0.0244907407407407,2048,1536,2.87988580292609,-0.261208834670224,1,363.884275591627,1.28248314154909,6,37.6907949790795,0.0340264285287944,10
670.146973085583,737.605056206686,0,79,"Fox",3,"D:/Survey_xxx/DeploymentImages/14/IMG_1021.JPG","Fri Sep 29 2017 21:44:16 GMT+0100 (British Summer Time)","Fox","14",0,"D:/Survey_xxx/DeploymentImages/14","2017:09:29 21:44:17",1080,1920,0.905752314814815,1920,1080,3.49244265672255,-0.0983070000263199,1,744.738678272772,1.0398644291319,2,8.37573221757322,0.124152062425079,3
1466.78554469862,954.21896409802,10,80,"Fox",3,"D:/Survey_xxx/DeploymentImages/14/IMG_2911.JPG","Tue Oct 03 2017 04:34:40 GMT+0100 (British Summer Time)","Fox","14",1,"D:/Survey_xxx/DeploymentImages/14","2017:10:03 04:34:40",1080,1920,0.190740740740741,1920,1080,2.49010581201777,0.171882167615713,1,1474.28152636683,2.37209478482773,1,8.37573221757322,0.28321043739326,3
